# k_unit=h/Mpc
# power_unit=(Mpc/h)^3
# redshift=0
# species=cold_plus_baryon
# gauge=synchronous
# fidelity=precision_boltzmann
# normalization=sigma8_z0
# normalization_value=0.8
# nonlinear=false
# massive_neutrino_sum_eV=0
# h=0.7
# omega_m=0.3
# omega_b=0.05
# omega_lambda=0.7
# n_s=1
# omega_lambda is radiation-free target projection; see provenance.json
# source=CAMB 2.0.4; var1=delta_nonu; var2=delta_nonu; nonlinear=false
3.44114536818162627e-05 1.13024775343320428e+02
3.46717369287854305e-05 1.13879630529817177e+02
3.49339889205010226e-05 1.14740944506392495e+02
3.51982245482628886e-05 1.15608770808662229e+02
3.54644588160065073e-05 1.16483163095584104e+02
3.57327068411549526e-05 1.17364168268987754e+02
3.60029838554773110e-05 1.18251820215974888e+02
3.62753052059535354e-05 1.19146192094842846e+02
3.65496863556459277e-05 1.20047340292373846e+02
3.68261428845771519e-05 1.20955301358468859e+02
3.71046904906148899e-05 1.21870137683750940e+02
3.73853449903632307e-05 1.22791892707359850e+02
3.76681223200607567e-05 1.23720607383873030e+02
3.79530385364854726e-05 1.24656333094604832e+02
3.82401098178664837e-05 1.25599133147118806e+02
3.85293524648027089e-05 1.26549080451015598e+02
3.88207829011884224e-05 1.27506213679682020e+02
3.91144176751458516e-05 1.28470569878931258e+02
3.94102734599648135e-05 1.29442238559667459e+02
3.97083670550494951e-05 1.30421249248209051e+02
4.00087153868723271e-05 1.31407650810567247e+02
4.03113355099351156e-05 1.32401516611029592e+02
4.06162446077374520e-05 1.33402898986085972e+02
4.09234599937524334e-05 1.34411854411760316e+02
4.12329991124097631e-05 1.35428441632960528e+02
4.15448795400862576e-05 1.36452716958345007e+02
4.18591189861039357e-05 1.37484732198399257e+02
4.21757352937355144e-05 1.38524541104700091e+02
4.24947464412176910e-05 1.39572217666555929e+02
4.28161705427718852e-05 1.40627835520225062e+02
4.31400258496329034e-05 1.41691438927011802e+02
4.34663307510852389e-05 1.42763064843185134e+02
4.37951037755072406e-05 1.43842802468696732e+02
4.41263635914232493e-05 1.44930717311560471e+02
4.44601290085636224e-05 1.46026807348916719e+02
4.47964189789327682e-05 1.47131221764331656e+02
4.51352525978853108e-05 1.48244005977469953e+02
4.54766491052104011e-05 1.49365172692827173e+02
4.58206278862241455e-05 1.50494832133589455e+02
4.61672084728703485e-05 1.51633039856292783e+02
4.65164105448296315e-05 1.52779849490038515e+02
4.68682539306368657e-05 1.53935323503436081e+02
4.72227586088071023e-05 1.55099527061961908e+02
4.75799447089699195e-05 1.56272540306140996e+02
4.79398325130125710e-05 1.57454438790029315e+02
4.83024424562315306e-05 1.58645278890997986e+02
4.86677951284928870e-05 1.59845105556512124e+02
4.90359112754015000e-05 1.61053995456134004e+02
4.94068117994789856e-05 1.62272024128177662e+02
4.97805177613505794e-05 1.63499267953110831e+02
5.01570503809410583e-05 1.64735803924283516e+02
5.05364310386796284e-05 1.65981684387482687e+02
5.09186812767139398e-05 1.67236978496676727e+02
5.13038228001333582e-05 1.68501772940915828e+02
5.16918774782013842e-05 1.69776144719277767e+02
5.20828673455974372e-05 1.71060125564414562e+02
5.24768146036680796e-05 1.72353803826382290e+02
5.28737416216876587e-05 1.73657268568527485e+02
5.32736709381284227e-05 1.74970587482277352e+02
5.36766252619403942e-05 1.76293881580628323e+02
5.40826274738407712e-05 1.77627150654560893e+02
5.44917006276132352e-05 1.78970453487910589e+02
5.49038679514168740e-05 1.80323958537054324e+02
5.53191528491052498e-05 1.81687714392167948e+02
5.57375789015552650e-05 1.83061778383677904e+02
5.61591698680061720e-05 1.84446220524735338e+02
5.65839496874086256e-05 1.85841112066001813e+02
5.70119424797840696e-05 1.87246538897898517e+02
5.74431725475942873e-05 1.88662599816442480e+02
5.78776643771213465e-05 1.90089379742534305e+02
5.83154426398580148e-05 1.91526947758082940e+02
5.87565321939086571e-05 1.92975385853781859e+02
5.92009580854007243e-05 1.94434784314175090e+02
5.96487455499069489e-05 1.95905207271456959e+02
6.00999200138782741e-05 1.97386715001943969e+02
6.05545070960876447e-05 1.98879431117974150e+02
6.10125326090846820e-05 2.00383473242532773e+02
6.14740225606613753e-05 2.01898877952438255e+02
6.19390031553289079e-05 2.03425680426549576e+02
6.24075007958055551e-05 2.04964065487519491e+02
6.28795420845159665e-05 2.06514104719799974e+02
6.33551538251016694e-05 2.08075821295616862e+02
6.38343630239429909e-05 2.09649306495013491e+02
6.43171968916926752e-05 2.11234760016067639e+02
6.48036828448208716e-05 2.12832201840127766e+02
6.52938485071719407e-05 2.14441671555199349e+02
6.57877217115329692e-05 2.16063299349057019e+02
6.62853305012142528e-05 2.17697218420219912e+02
6.67867031316415953e-05 2.19343493289509922e+02
6.72918680719607388e-05 2.21002198718572856e+02
6.78008540066539359e-05 2.22673438292206896e+02
6.83136898371686924e-05 2.24357314770310325e+02
6.88304046835588971e-05 2.26053933003919383e+02
6.93510278861382573e-05 2.27763361988265245e+02
6.98755890071464056e-05 2.29485678986255806e+02
7.04041178324274486e-05 2.31221030880008385e+02
7.09366443731212945e-05 2.32969545727542794e+02
7.14731988673677891e-05 2.34731267784394532e+02
7.20138117820236446e-05 2.36506256690656443e+02
7.25585138143925010e-05 2.38294686904052668e+02
7.31073358939679166e-05 2.40096645661551378e+02
7.36603091841896807e-05 2.41912189608453275e+02
7.42174650842133130e-05 2.43741431980842037e+02
7.47788352306929659e-05 2.45584555700812217e+02
7.53444514995779750e-05 2.47441621437585951e+02
7.59143460079225821e-05 2.49312693662995827e+02
7.64885511157098073e-05 2.51197897063239964e+02
7.70670994276889952e-05 2.53097379414541592e+02
7.76500237952269416e-05 2.55011180487403323e+02
7.82373573181735743e-05 2.56939446407302512e+02
7.88291333467410930e-05 2.58882323868818787e+02
7.94253854833980836e-05 2.60839852846435235e+02
8.00261475847771452e-05 2.62812196341121762e+02
8.06314537635976949e-05 2.64799400557533204e+02
8.12413383906026654e-05 2.66801576812723283e+02
8.18558360965104478e-05 2.68818990443871712e+02
8.24749817739810383e-05 2.70851610472162577e+02
8.30988105795975258e-05 2.72899561614575191e+02
8.37273579358623255e-05 2.74963030531966695e+02
8.43606595332084276e-05 2.77042085877321995e+02
8.49987513320262048e-05 2.79136788308799169e+02
8.56416695647050741e-05 2.81247383625086627e+02
8.62894507376911355e-05 2.83373980641747721e+02
8.69421316335598283e-05 2.85516498220896892e+02
8.75997493131047819e-05 2.87675277768353226e+02
8.82623411174419676e-05 2.89850383017362219e+02
8.89299446701302492e-05 2.92041862892013512e+02
8.96025978793075725e-05 2.94249946611224459e+02
9.02803389398435408e-05 2.96474684603709875e+02
9.09632063355082934e-05 2.98716259199510887e+02
9.16512388411575116e-05 3.00974796904844368e+02
9.23444755249343930e-05 3.03250311831308466e+02
9.30429557504877528e-05 3.05543010049038571e+02
9.37467191792075265e-05 3.07853106202361062e+02
9.44558057724764549e-05 3.10180680041240748e+02
9.51702557939395493e-05 3.12525749511948732e+02
9.58901098117900780e-05 3.14888541469182258e+02
9.66154087010733328e-05 3.17269215411514438e+02
9.73461936460074588e-05 3.19667869341944538e+02
9.80825061423220245e-05 3.22084619924545507e+02
9.88243879996144535e-05 3.24519652073187103e+02
9.95718813437236687e-05 3.26973048684634193e+02
1.00325028619122520e-04 3.29444959420833413e+02
1.01083872591327571e-04 3.31935587505639035e+02
1.01848456349327662e-04 3.34444981399506275e+02
1.02618823308030379e-04 3.36973339568392134e+02
1.03395017210727508e-04 3.39520832054067284e+02
1.04177082131578599e-04 3.42087556324153240e+02
1.04965062478113919e-04 3.44673666087436402e+02
1.05759002993755744e-04 3.47279210108536461e+02
1.06558948760359100e-04 3.49904438447265193e+02
1.07364945200771734e-04 3.52549626474945853e+02
1.08177038081413109e-04 3.55214646693971133e+02
1.08995273514873371e-04 3.57899814986336253e+02
1.09819697962531453e-04 3.60605335901467015e+02
1.10650358237193618e-04 3.63331222874781417e+02
1.11487301505751218e-04 3.66077673806768587e+02
1.12330575291859320e-04 3.68844878743728316e+02
1.13180227478634817e-04 3.71633007523485048e+02
1.14036306311375790e-04 3.74442209014054924e+02
1.14898860400300591e-04 3.77272606909377373e+02
1.15767938723308184e-04 3.80124341913918897e+02
1.16643590628759484e-04 3.82997571352978753e+02
1.17525865838278987e-04 3.85892487344762742e+02
1.18414814449578602e-04 3.88809301360986296e+02
1.19310486939301782e-04 3.91748074843305233e+02
1.20212934165890348e-04 3.94709029377072625e+02
1.21122207372471608e-04 3.97692420263563292e+02
1.22038358189768820e-04 4.00698287939003762e+02
1.22961438639032232e-04 4.03726812570914490e+02
1.23891501134993607e-04 4.06778212823885383e+02
1.24828598488841851e-04 4.09852644852937601e+02
1.25772783911222137e-04 4.12950210570931063e+02
1.26724111015257413e-04 4.16071183812578852e+02
1.27682633819592217e-04 4.19215788198311998e+02
1.28648406751460562e-04 4.22384133632930968e+02
1.29621484649775971e-04 4.25576299732308030e+02
1.30601922768245731e-04 4.28792521744596399e+02
1.31589776778507961e-04 4.32033041091436132e+02
1.32585102773293163e-04 4.35298050679938456e+02
1.33587957269608993e-04 4.38587693192051802e+02
1.34598397211949680e-04 4.41902068972134998e+02
1.35616479975529208e-04 4.45241426060843651e+02
1.36642263369539445e-04 4.48606041214578397e+02
1.37675805640432675e-04 4.51996080500807807e+02
1.38717165475228687e-04 4.55411710508588499e+02
1.39766402004847667e-04 4.58853048926315864e+02
1.40823574807467239e-04 4.62320275527556987e+02
1.41888743911905933e-04 4.65813686379076671e+02
1.42961969801031407e-04 4.69333497404891773e+02
1.44043313415195086e-04 4.72879797345294833e+02
1.45132836155692258e-04 4.76452788175741887e+02
1.46230599888248872e-04 4.80052828024309918e+02
1.47336666946534079e-04 4.83680000955969831e+02
1.48451100135699881e-04 4.87334508204935162e+02
1.49573962735947535e-04 4.91016575896881534e+02
1.50705318506120351e-04 4.94726351070169187e+02
1.51845231687324471e-04 4.98464054880364131e+02
1.52993767006576203e-04 5.02229985860176612e+02
1.54150989680477957e-04 5.06024353549811849e+02
1.55316965418920711e-04 5.09847263782957270e+02
1.56491760428815893e-04 5.13698965700639519e+02
1.57675441417854008e-04 5.17579707917652058e+02
1.58868075598293302e-04 5.21489712468865150e+02
1.60069730690775479e-04 5.25429198382076606e+02
1.61280474928171362e-04 5.29398403247106444e+02
1.62500377059455564e-04 5.33397477165270516e+02
1.63729506353609694e-04 5.37426615360690107e+02
1.64967932603556143e-04 5.41486113209424843e+02
1.66215726130120598e-04 5.45576252443988665e+02
1.67472957786025619e-04 5.49697227710671882e+02
1.68739698959913004e-04 5.53849223442647485e+02
1.70016021580398431e-04 5.58032461068104453e+02
1.71301998120154675e-04 5.62247189994610380e+02
1.72597701600027778e-04 5.66493731198762021e+02
1.73903205593182607e-04 5.70772271992112223e+02
1.75218584229280664e-04 5.75082921788551516e+02
1.76543912198689828e-04 5.79426000559568706e+02
1.77879264756724772e-04 5.83801786067569310e+02
1.79224717727920652e-04 5.88210604556659518e+02
1.80580347510338304e-04 5.92652719095051339e+02
1.81946231079902523e-04 5.97128132184462970e+02
1.83322445994772639e-04 6.01637231409625315e+02
1.84709070399747036e-04 6.06180313964177913e+02
1.86106183030699493e-04 6.10757518159900769e+02
1.87513863219051081e-04 6.15369153163495753e+02
1.88932190896273804e-04 6.20015501711608749e+02
1.90361246598429911e-04 6.24696849894066759e+02
1.91801111470744868e-04 6.29413481403621404e+02
1.93251867272214517e-04 6.34165612181594156e+02
1.94713596380248331e-04 6.38953357045063058e+02
1.96186381795346201e-04 6.43777117722824414e+02
1.97670307145812008e-04 6.48637319859904210e+02
1.99165456692501776e-04 6.53533957206503374e+02
2.00671915333608717e-04 6.58467320322086493e+02
2.02189768609483322e-04 6.63437850254087380e+02
2.03719102707491267e-04 6.68445865182644297e+02
2.05260004466906713e-04 6.73491452198285288e+02
2.06812561383843421e-04 6.78574948672727714e+02
2.08376861616223463e-04 6.83696705411109178e+02
2.09952993988782110e-04 6.88856954157652012e+02
2.11541047998112659e-04 6.94055871390260677e+02
2.13141113817747109e-04 6.99293883148083978e+02
2.14753282303277416e-04 7.04571334675067874e+02
2.16377644997513724e-04 7.09888436606561413e+02
2.18014294135682977e-04 7.15245418431710959e+02
2.19663322650665802e-04 7.20642716571053484e+02
2.21324824178273925e-04 7.26080566914450856e+02
2.22998893062566493e-04 7.31559154518172818e+02
2.24685624361207478e-04 7.37078883995203796e+02
2.26385113850863478e-04 7.42640176490105887e+02
2.28097458032641649e-04 7.48243197151934055e+02
2.29822754137569744e-04 7.53888163383201345e+02
2.31561100132116683e-04 7.59575578718016459e+02
2.33312594723755843e-04 7.65305726498778427e+02
2.35077337366569210e-04 7.71078841729246278e+02
2.36855428266895588e-04 7.76895214197101495e+02
2.38646968389019410e-04 7.82755212418096562e+02
2.40452059460904781e-04 7.88659226842108069e+02
2.42270803979971190e-04 7.94607483183220211e+02
2.44103305218913556e-04 8.00600345950531732e+02
2.45949667231566953e-04 8.06638365313951908e+02
2.47809994858814021e-04 8.12721589343473852e+02
2.49684393734539293e-04 8.18850212484188887e+02
2.51572970291626000e-04 8.25024748177987476e+02
2.53475831768000797e-04 8.31245796751374769e+02
2.55393086212722100e-04 8.37513508280278302e+02
2.57324842492116183e-04 8.43828005795074887e+02
2.59271210295957885e-04 8.50189738736554432e+02
2.61232300143700064e-04 8.56599348080827895e+02
2.63208223390748301e-04 8.63056951696741521e+02
2.65199092234784785e-04 8.69562785867658135e+02
2.67205019722138325e-04 8.76117293191743215e+02
2.69226119754203746e-04 8.82720946737054874e+02
2.71262507093909919e-04 8.89374022145929985e+02
2.73314297372235430e-04 8.96077010684920651e+02
2.75381607094775166e-04 9.02830211138619688e+02
2.77464553648355133e-04 9.09633731885832617e+02
2.79563255307698519e-04 9.16488155642188985e+02
2.81677831242141180e-04 9.23393982079880516e+02
2.83808401522398803e-04 9.30351477924713890e+02
2.85955087127384255e-04 9.37360873869116290e+02
2.88118009951077690e-04 9.44422726669660847e+02
2.90297292809447332e-04 9.51537440127251330e+02
2.92493059447423715e-04 9.58705278873302746e+02
2.94705434545926238e-04 9.65926593491033600e+02
2.96934543728942404e-04 9.73202015594234467e+02
2.99180513570661711e-04 9.80531824313620518e+02
3.01443471602662067e-04 9.87916229987827819e+02
3.03723546321152155e-04 9.95355679521478237e+02
3.06020867194266917e-04 1.00285086869511292e+03
3.08335564669419968e-04 1.01040202883006975e+03
3.10667770180709829e-04 1.01800950477400465e+03
3.13017616156383851e-04 1.02567378339252718e+03
3.15385236026357154e-04 1.03339509948019645e+03
3.17770764229789466e-04 1.04117423351397201e+03
3.20174336222719047e-04 1.04901139729559259e+03
3.22596088485753473e-04 1.05690665585566308e+03
3.25036158531820710e-04 1.06486108742832016e+03
3.27494684913975530e-04 1.07287470411231584e+03
3.29971807233268920e-04 1.08094784796712611e+03
3.32467666146673169e-04 1.08908129394354955e+03
3.34982403375070107e-04 1.09727539750170808e+03
3.37516161711297292e-04 1.10553068805135104e+03
3.40069085028257031e-04 1.11384738934073062e+03
3.42641318287085247e-04 1.12222572855626004e+03
3.45233007545382416e-04 1.13066649906539692e+03
3.47844299965508581e-04 1.13917025277325774e+03
3.50475343822937346e-04 1.14773733443254150e+03
3.53126288514677474e-04 1.15636798698686403e+03
3.55797284567754379e-04 1.16506255427850601e+03
3.58488483647758575e-04 1.17382195693093331e+03
3.61200038567456626e-04 1.18264664692005249e+03
3.63932103295469208e-04 1.19153677778663041e+03
3.66684832965012816e-04 1.20049284039319605e+03
3.69458383882709663e-04 1.20951542022077729e+03
3.72252913537462202e-04 1.21860508627477088e+03
3.75068580609395897e-04 1.22776234952816071e+03
3.77905544978870348e-04 1.23698759997797379e+03
3.80763967735556403e-04 1.24628100522871114e+03
3.83644011187584321e-04 1.25564330206021373e+03
3.86545838870758955e-04 1.26507534765769969e+03
3.89469615557847080e-04 1.27457745107612004e+03
3.92415507267931832e-04 1.28414970209419357e+03
3.95383681275841478e-04 1.29379271836450221e+03
3.98374306121646157e-04 1.30350735330039106e+03
4.01387551620229269e-04 1.31329412986858028e+03
4.04423588870929016e-04 1.32315313792135112e+03
4.07482590267253938e-04 1.33308496303121228e+03
4.10564729506672878e-04 1.34309044451658019e+03
4.13670181600476181e-04 1.35317011926904183e+03
4.16799122883715172e-04 1.36332409700027506e+03
4.19951731025213079e-04 1.37355318642091493e+03
4.23128185037655166e-04 1.38385804858095230e+03
4.26328665287751770e-04 1.39423874065328141e+03
4.29553353506481952e-04 1.40469606237561879e+03
4.32802432799410494e-04 1.41523069964887645e+03
4.36076087657087078e-04 1.42584320539410373e+03
4.39374503965520491e-04 1.43653407924931412e+03
4.42697869016734258e-04 1.44730361028336142e+03
4.46046371519402446e-04 1.45815260459556544e+03
4.49420201609563154e-04 1.46908175870802870e+03
4.52819550861416841e-04 1.48009137217807552e+03
4.56244612298202501e-04 1.49118205716297257e+03
4.59695580403160086e-04 1.50235444138085245e+03
4.63172651130571149e-04 1.51360904409121213e+03
4.66676021916888513e-04 1.52494640433014411e+03
4.70205891691944419e-04 1.53636733650573410e+03
4.73762460890248568e-04 1.54787222068031247e+03
4.77345931462367420e-04 1.55946144565095892e+03
4.80956506886392554e-04 1.57113579145364633e+03
4.84594392179494692e-04 1.58289625561813159e+03
4.88259793909563960e-04 1.59474307603396164e+03
4.91952920206940847e-04 1.60667660674044350e+03
4.95673980776232767e-04 1.61869766412585909e+03
4.99423186908223415e-04 1.63080693256200016e+03
5.03200751491868063e-04 1.64300502044914060e+03
5.07006889026384469e-04 1.65529262705602969e+03
5.10841815633430313e-04 1.66767034643303418e+03
5.14705749069376906e-04 1.68013838963975377e+03
5.18598908737672782e-04 1.69269787114114638e+03
5.22521515701302374e-04 1.70534937946764353e+03
5.26473792695338690e-04 1.71809306508997497e+03
5.30455964139590203e-04 1.73093004886118479e+03
5.34468256151344892e-04 1.74386103168305272e+03
5.38510896558208282e-04 1.75688638110286911e+03
5.42584114911041763e-04 1.77000664504968177e+03
5.46688142496995467e-04 1.78322286425223001e+03
5.50823212352642179e-04 1.79653537586057723e+03
5.54989559277209487e-04 1.80994502326045745e+03
5.59187419845912862e-04 1.82345274858118819e+03
5.63417032423388169e-04 1.83705846604428234e+03
5.67678637177225758e-04 1.85076316875270163e+03
5.71972476091610056e-04 1.86456784539206933e+03
5.76298792981059117e-04 1.87847302730351930e+03
5.80657833504266631e-04 1.89247914502266804e+03
5.85049845178055175e-04 1.90658709313240979e+03
5.89475077391427797e-04 1.92079766458073527e+03
5.93933781419730186e-04 1.93511141328801818e+03
5.98426210438917153e-04 1.94952889134755628e+03
6.02952619539931099e-04 1.96405092338707254e+03
6.07513265743184791e-04 1.97867828610034485e+03
6.12108408013156669e-04 1.99341170477459673e+03
6.16738307273093393e-04 2.00825194866160200e+03
6.21403226419828931e-04 2.02319958998301581e+03
6.26103430338710554e-04 2.03825524856938182e+03
6.30839185918638350e-04 2.05341981518317061e+03
6.35610762067223122e-04 2.06869429464397535e+03
6.40418429726053481e-04 2.08407885152197650e+03
6.45262461886080777e-04 2.09957434966003711e+03
6.50143133603119398e-04 2.11518180522933744e+03
6.55060722013467303e-04 2.13090165690147296e+03
6.60015506349640943e-04 2.14673515679476168e+03
6.65007767956231496e-04 2.16268277384263683e+03
6.70037790305877986e-04 2.17874494420129258e+03
6.75105859015367473e-04 2.19492283652880042e+03
6.80212261861850480e-04 2.21121678765520528e+03
6.85357288799180904e-04 2.22762787165423424e+03
6.90541231974382873e-04 2.24415716721025592e+03
